,PlayerName,Season,Position,Age,Team,OffensiveRating,DefensiveRating,RatingSum,scaledRatingSum
130,Nate Robinson,2007,PG,22,NYK,81,76,153,79
131,Mikki Moore,2007,C,31,NJN,80,79,153,79
132,Quentin Richardson,2007,SF,26,NYK,81,76,153,79
133,Boris Diaw,2007,PF,24,PHO,81,76,153,79
134,Mickaël Piétrus,2007,SF,24,GSW,80,78,153,79
135,J.R. Smith,2007,SG,21,DEN,82,75,153,79
136,DeSagana Diop,2007,C,25,DAL,74,86,153,79
137,Devin Brown,2007,SG,28,NOK,81,76,153,79
138,Earl Boykins,2007,PG,30,MIL,84,71,153,79
139,Travis Outlaw,2007,PF,22,POR,78,80,153,79
140,Luke Walton,2007,SF,26,LAL,81,76,153,79
141,Jorge Garbajosa,2007,PF,29,TOR,77,81,153,79
142,Eduardo Nájera,2007,PF,30,DEN,78,80,153,79
143,Jason Williams,2007,PG,31,MIA,82,75,153,79
144,Troy Murphy,2007,PF,26,IND,80,79,153,79
145,Sam Cassell,2007,PG,37,LAC,83,73,153,79
146,Andrew Bynum,2007,C,19,LAL,78,79,152,78
147,Kwame Brown,2007,C,24,LAL,77,80,152,78
148,Hakim Warrick,2007,PF,24,MEM,82,73,152,78
149,Earl Watson,2007,PG,27,SEA,80,76,152,78
150,John Salmons,2007,SG,27,SAC,78,79,152,78
151,Brad Miller,2007,C,30,SAC,78,79,152,78
152,Matt Carroll,2007,SG,26,CHA,81,75,152,78
153,Michael Finley,2007,SF,33,SAS,80,76,152,78
154,Nick Collison,2007,C,26,SEA,80,76,152,78
155,Boštjan Nachbar,2007,SF,26,NJN,80,76,152,78
156,Sasha Pavlović,2007,SG,23,CLE,77,80,152,78
157,Smush Parker,2007,PG,25,LAL,78,79,152,78
158,Rasho Nesterović,2007,C,30,TOR,77,80,152,78
159,Udonis Haslem,2007,PF,26,MIA,78,79,152,78
160,Jeff Foster,2007,C,30,IND,76,81,152,78
161,Damien Wilkins,2007,SF,27,SEA,78,78,151,78
162,Ronny Turiaf,2007,C,24,LAL,77,79,151,78
163,Ime Udoka,2007,SF,29,POR,78,76,151,78
164,Quinton Ross,2007,SG,25,LAC,76,80,151,78
165,Jannero Pargo,2007,PG,27,NOK,80,75,151,78
166,Morris Peterson,2007,SF,29,TOR,78,76,151,78
167,Craig Smith,2007,PF,23,MIN,78,76,151,78
168,Luke Ridnour,2007,PG,25,SEA,80,75,151,78
169,Shareef Abdur-Rahim,2007,C,30,SAC,78,76,151,78
170,Linton Johnson,2007,PF,26,NOK,76,80,151,78
171,Derek Anderson,2007,SF,32,CHA,78,78,151,78
172,Francisco Elson,2007,C,30,SAS,75,83,151,78
173,Derek Fisher,2007,SG,32,UTA,78,78,151,78
174,Randy Foye,2007,PG,23,MIN,80,75,151,78
175,Ronnie Brewer,2007,SG,21,UTA,78,78,151,78
176,Ryan Gomes,2007,PF,24,BOS,80,75,151,78
177,Mark Blount,2007,C,31,MIN,78,76,151,78
178,Jason Hart,2007,PG,28,LAC,76,80,151,78
179,Charlie Bell,2007,SG,27,MIL,81,74,151,78
180,Andrea Bargnani,2007,PF,21,TOR,78,76,151,78
181,Chucky Atkins,2007,PG,32,MEM,84,69,151,78
182,Carlos Arroyo,2007,PG,27,ORL,80,75,151,78
183,Marko Jarić,2007,SG,28,MIN,75,81,151,78
184,Bruce Bowen,2007,SF,35,SAS,75,83,151,78
185,Richard Jefferson,2007,SF,26,NJN,81,74,151,78
186,LaMarcus Aldridge,2007,C,21,POR,80,75,151,78
187,Charlie Villanueva,2007,PF,22,MIL,80,74,150,77
188,Eddie House,2007,SG,28,NJN,80,74,150,77
189,Wally Szczerbiak,2007,SF,29,BOS,81,71,150,77
190,Rudy Gay,2007,SF,20,MEM,77,78,150,77
191,DeShawn Stevenson,2007,SG,25,WAS,81,73,150,77
192,Keyon Dooling,2007,SG,26,ORL,77,78,150,77
193,Marvin Williams,2007,PF,20,ATL,78,75,150,77
194,Jason Kapono,2007,SF,25,MIA,80,74,150,77
195,Walter Herrmann,2007,PF,27,CHA,81,73,150,77
196,Francisco García,2007,SF,25,SAC,77,78,150,77
197,Mike James,2007,PG,31,MIN,80,74,150,77
198,Lindsey Hunter,2007,PG,36,DET,77,78,150,77
199,Antonio Daniels,2007,SG,31,WAS,81,71,150,77
200,Carlos Delfino,2007,SG,24,DET,77,78,150,77
201,Matt Bonner,2007,PF,26,SAS,78,74,149,76
202,Joe Smith,2007,PF,31,PHI,77,76,149,76
203,Shelden Williams,2007,PF,23,ATL,76,78,149,76
204,Fred Jones,2007,SG,27,POR,76,78,149,76
205,Tarence Kinsey,2007,SG,22,MEM,77,76,149,76
206,Devean George,2007,SF,29,DAL,75,79,149,76
207,Lawrence Roberts,2007,PF,24,MEM,77,75,149,76
208,Kirk Snyder,2007,SF,23,HOU,76,78,149,76
209,James Jones,2007,SF,26,PHO,77,75,149,76
210,Eric Snow,2007,PG,33,CLE,74,80,149,76
211,Joey Graham,2007,SF,24,TOR,77,75,149,76
212,Brian Cook,2007,PF,26,LAL,78,74,149,76
213,Maceo Baston,2007,PF,31,IND,76,78,149,76
214,P.J. Brown,2007,PF,37,CHI,74,80,149,76
215,Adrian Griffin,2007,SF,32,CHI,74,81,149,76
216,Juan Dixon,2007,SG,28,TOR,77,76,149,76
217,Sasha Vujačić,2007,SG,22,LAL,77,75,149,76
218,Steve Blake,2007,PG,26,DEN,77,75,149,76
219,Kendrick Perkins,2007,C,22,BOS,74,81,149,76
220,Rasual Butler,2007,SF,27,NOK,77,76,149,76
221,Tony Battie,2007,PF,30,ORL,75,79,149,76
222,Speedy Claxton,2007,PG,28,ATL,72,81,148,76
223,Sergio Rodríguez,2007,PG,20,POR,78,73,148,76
224,Damon Jones,2007,PG,30,CLE,77,74,148,76
225,Channing Frye,2007,PF,23,NYK,76,76,148,76
226,James Singleton,2007,PF,25,LAC,75,78,148,76
227,Greg Buckner,2007,SG,30,DAL,74,79,148,76
228,Linas Kleiza,2007,PF,22,DEN,77,74,148,76
229,Damon Stoudamire,2007,PG,33,MEM,80,71,148,76
230,J.J. Redick,2007,PG,22,ORL,78,73,148,76
231,Jared Jeffries,2007,SF,25,NYK,74,79,148,76
232,Kelenna Azubuike,2007,SG,23,GSW,78,73,148,76
233,John Lucas III,2007,PG,24,HOU,75,78,148,76
234,Tyronn Lue,2007,PG,29,ATL,81,69,148,76
235,Lou Williams,2007,PG,20,PHI,78,73,148,76
236,Antoine Walker,2007,PF,30,MIA,76,76,148,76
237,Stromile Swift,2007,C,27,MEM,76,76,148,76
238,Trenton Hassell,2007,SG,27,MIN,77,74,148,76
239,Gerald Green,2007,SF,21,BOS,78,73,148,76
240,Kurt Thomas,2007,C,34,PHO,75,78,148,76
241,Kenny Thomas,2007,PF,29,SAC,75,78,148,76
242,Gordan Giriček,2007,SG,29,UTA,77,74,148,76
243,Ronald Murray,2007,SG,27,DET,76,76,148,76
244,Daniel Gibson,2007,PG,20,CLE,76,76,148,76
245,Thabo Sefolosha,2007,SG,22,CHI,72,79,147,75
246,Martell Webster,2007,SF,20,POR,77,73,147,75
247,Keith Bogans,2007,SG,26,ORL,76,75,147,75
248,Jalen Rose,2007,SF,34,PHO,77,73,147,75
249,Rodney Carney,2007,SF,22,PHI,76,75,147,75
250,Dee Brown,2007,PG,22,UTA,74,78,147,75
251,Darius Songaila,2007,PF,28,WAS,77,73,147,75
252,Corliss Williamson,2007,PF,33,SAC,77,73,147,75
253,Jacque Vaughn,2007,PG,31,SAS,75,76,147,75
254,Anthony Roberson,2007,PG,23,GSW,76,74,147,75
255,Bonzi Wells,2007,SF,30,HOU,72,80,147,75
256,Hassan Adams,2007,SG,22,NJN,76,74,147,75
257,Jarvis Hayes,2007,SF,25,WAS,77,73,147,75
258,Marquis Daniels,2007,SG,26,IND,76,75,147,75
259,Maurice Evans,2007,SG,28,LAL,78,71,147,75
260,Jordan Farmar,2007,PG,20,LAL,76,75,147,75
261,Ronnie Price,2007,PG,23,SAC,75,76,147,75
262,Lynn Greer,2007,SG,27,MIL,77,73,147,75
263,Mardy Collins,2007,SF,22,NYK,74,76,146,75
264,Willie Green,2007,SG,25,PHI,76,73,146,75
265,Marcus Banks,2007,PG,25,PHO,75,75,146,75
266,Solomon Jones,2007,PF,22,ATL,75,75,146,75
267,Marc Jackson,2007,PF,32,NOK,76,73,146,75
268,Mike Wilks,2007,PG,27,SEA,76,73,146,75
269,Malik Allen,2007,PF,28,CHI,74,76,146,75
270,Justin Williams,2007,C,22,SAC,77,71,146,75
271,Viktor Khryapa,2007,PF,24,CHI,72,78,146,75
272,Ersan İlyasova,2007,PF,19,MIL,77,71,146,75
273,Daniel Ewing,2007,PG,23,LAC,74,76,146,75
274,Beno Udrih,2007,PG,24,SAS,75,75,146,75
275,Anthony Johnson,2007,PG,32,ATL,76,73,146,75
276,Austin Croshere,2007,PF,31,DAL,75,75,146,75
277,Shammond Williams,2007,PG,31,LAL,76,73,146,75
278,Chris Quinn,2007,PG,23,MIA,76,73,146,75
279,Antoine Wright,2007,SG,22,NJN,74,76,146,75
280,Allan Ray,2007,SG,22,BOS,76,73,146,75
281,Vladimir Radmanović,2007,PF,26,LAL,76,73,146,75
282,Bernard Robinson,2007,SG-SF,26,NJN,71,80,146,75
283,Leon Powe,2007,C,23,BOS,76,73,146,75
284,Jamal Sampson,2007,C,23,DEN,74,76,146,75
285,Travis Diener,2007,PG,24,ORL,77,71,146,75
286,Gary Payton*,2007,PG,38,MIA,75,75,146,75
287,Marcus Williams,2007,PG,21,NJN,77,71,146,75
288,Salim Stoudamire,2007,SG,24,ATL,77,70,145,74
289,Šarūnas Jasikevičius,2007,SG-PG,30,GSW,77,70,145,74
290,Keith McLeod,2007,PG,27,IND,75,74,145,74
291,Troy Hudson,2007,PG,30,MIN,76,71,145,74
292,Andray Blatche,2007,PF,20,WAS,75,74,145,74
293,Dan Gadzuric,2007,C,28,MIL,75,74,145,74
294,Brian Scalabrine,2007,PF,28,BOS,74,75,145,74
295,Orien Greene,2007,SG,24,IND,71,79,145,74
296,Rashad McCants,2007,SG,22,MIN,72,76,145,74
297,Dahntay Jones,2007,SG,26,MEM,76,71,145,74
298,David Wesley,2007,SG,36,CLE,72,76,145,74
299,Mickaël Gelabale,2007,SF,23,SEA,75,73,145,74
300,Royal Ivey,2007,PG,25,ATL,74,75,145,74
301,Sebastian Telfair,2007,PG,21,BOS,75,73,145,74
302,Michael Doleac,2007,C,29,MIA,74,75,145,74
303,Malik Rose,2007,PF,32,NYK,72,76,145,74
304,Aaron Williams,2007,PF,35,LAC,74,75,145,74
305,Dan Dickau,2007,PG,28,POR,76,71,145,74
306,Shawne Williams,2007,SG,20,IND,75,71,144,73
307,DerMarr Johnson,2007,SF,26,DEN,71,76,144,73
308,Calvin Booth,2007,C,30,WAS,72,75,144,73
309,Steve Novak,2007,SF,23,HOU,72,75,144,73
310,Donell Taylor,2007,SG,24,WAS,74,74,144,73
311,Yakhouba Diawara,2007,SG,24,DEN,72,75,144,73
312,Junior Harrington,2007,PG,26,MEM,74,74,144,73
313,Adam Morrison,2007,PF,22,CHA,76,70,144,73
314,Clifford Robinson,2007,C,40,NJN,72,74,143,73
315,Uroš Slokar,2007,C,23,TOR,75,70,143,73
316,Quincy Douby,2007,PG,22,SAC,74,73,143,73
317,Kevin Ollie,2007,PG,34,PHI,74,73,143,73
318,Eric Williams,2007,SF,34,CHA,75,70,143,73
319,Primož Brezec,2007,C,27,CHA,74,71,143,73
320,David Noel,2007,PF,22,MIL,74,73,143,73
321,Jeff McInnis,2007,PG,32,CHA,74,71,143,73
322,Rawle Marshall,2007,SG,24,IND,72,74,143,73
323,Pat Garrity,2007,PF,30,ORL,72,73,142,72
324,Andre Brown,2007,PF,25,SEA,74,70,142,72
325,Jason Collins,2007,PF,28,NJN,69,78,142,72
326,Darrick Martin,2007,PG,35,TOR,76,68,142,72
327,Shannon Brown,2007,SG,21,CLE,71,74,142,72
328,Vassilis Spanoulis,2007,SG,24,HOU,71,74,142,72
329,Scott Padgett,2007,PF,30,MEM,71,74,142,72
330,Roger Mason,2007,SG,26,WAS,74,70,142,72
331,Bobby Jones,2007,SF,23,PHI,72,73,142,72
332,Raef LaFrentz,2007,PF,30,POR,72,71,141,72
333,Brandon Bass,2007,PF,21,NOK,72,71,141,72
334,J.J. Barea,2007,PG,22,DAL,74,68,140,71
335,Pat Burke,2007,C,33,PHO,72,69,140,71
336,C.J. Miles,2007,SG,19,UTA,70,73,140,71
337,Cedric Bozeman,2007,SG,23,ATL,68,74,139,70
338,Damir Markota,2007,PF,21,MIL,71,68,138,70
339,Earl Barron,2007,C,25,MIA,70,68,137,69
340,Maurice Ager,2007,SG,22,DAL,69,70,137,69
