,PlayerName,Season,Position,Age,Team,OffensiveRating,DefensiveRating,RatingSum,scaledRatingSum
40,Kyrie Irving,2012,PG,19,CLE,87,78,160,83
41,Manu Ginóbili*,2012,SG,34,SAS,86,80,160,83
42,Danny Granger,2012,SF,28,IND,85,81,160,83
43,Elton Brand,2012,C,32,PHI,79,90,160,83
44,Ty Lawson,2012,PG,24,DEN,86,79,160,83
45,Chris Bosh*,2012,PF,27,MIA,83,85,160,83
46,Roy Hibbert,2012,C,25,IND,81,86,160,83
47,Brandon Jennings,2012,PG,22,MIL,85,81,160,83
48,Jeremy Lin,2012,PG,23,NYK,83,84,159,82
49,Kawhi Leonard,2012,SF,20,SAS,79,88,159,82
50,John Wall,2012,PG,21,WAS,84,81,159,82
51,DeMarcus Cousins,2012,C,21,SAC,83,83,159,82
52,Thaddeus Young,2012,PF,23,PHI,81,85,159,82
53,Tony Allen,2012,SG,30,MEM,78,90,159,82
54,Deron Williams,2012,PG,27,NJN,87,75,158,82
55,Ricky Rubio,2012,PG,21,MIN,79,86,158,82
56,Steve Nash*,2012,PG,37,PHO,87,75,158,82
57,Jrue Holiday,2012,PG,21,PHI,79,86,158,82
58,David West,2012,PF,31,IND,81,84,158,82
59,Goran Dragić,2012,PG,25,HOU,83,81,158,82
60,Joe Johnson,2012,SG,30,ATL,85,79,158,82
61,Stephen Curry,2012,PG,23,GSW,84,80,158,82
62,Nenê,2012,C,29,WAS,80,84,157,81
63,Gerald Wallace,2012,SF,29,NJN,80,84,157,81
64,Amar'e Stoudemire,2012,PF,29,NYK,81,83,157,81
65,Ersan İlyasova,2012,PF,24,MIL,83,80,157,81
66,James Johnson,2012,SF,24,TOR,77,89,157,81
67,Trevor Ariza,2012,SF,26,NOH,78,86,157,81
68,Nicolas Batum,2012,SF,23,POR,81,81,157,81
69,Mario Chalmers,2012,PG,25,MIA,78,86,157,81
70,Brandan Wright,2012,C,24,DAL,80,84,157,81
71,Gustavo Ayón,2012,PF,26,NOH,78,88,157,81
72,Marcus Camby,2012,C,37,HOU,77,89,157,81
73,O.J. Mayo,2012,SG,24,MEM,80,83,156,81
74,Shawn Marion,2012,SF,33,DAL,78,85,156,81
75,Danilo Gallinari,2012,SF,23,DEN,81,80,156,81
76,Danny Green,2012,SG,24,SAS,79,84,156,81
77,Jason Terry,2012,SG,34,DAL,81,80,156,81
78,Monta Ellis,2012,SG,26,MIL,84,78,156,81
79,Rodrigue Beaubois,2012,PG,23,DAL,78,85,156,81
80,Drew Gooden,2012,C,30,MIL,81,80,156,81
81,J.R. Smith,2012,SG,26,NYK,79,84,156,81
82,David Lee,2012,PF,28,GSW,84,78,156,81
83,Samuel Dalembert,2012,C,30,HOU,78,85,156,81
84,Jason Kidd*,2012,PG,38,DAL,77,88,156,81
85,Ray Allen*,2012,SG,36,BOS,80,83,156,81
86,Matt Barnes,2012,SF,31,LAL,78,84,155,80
87,George Hill,2012,PG,25,IND,80,80,155,80
88,Ronnie Brewer,2012,SG,26,CHI,76,88,155,80
89,Marvin Williams,2012,SF,25,ATL,79,83,155,80
90,Channing Frye,2012,PF,28,PHO,79,83,155,80
91,Al Harrington,2012,PF,31,DEN,80,80,155,80
92,Spencer Hawes,2012,C,23,PHI,78,84,155,80
93,Gordon Hayward,2012,SF,21,UTA,81,79,155,80
94,Landry Fields,2012,SG,23,NYK,77,85,155,80
95,José Calderón,2012,PG,30,TOR,83,78,155,80
96,Jeremy Evans,2012,SF,24,UTA,78,84,155,80
97,Kyle Korver,2012,SG,30,CHI,79,83,155,80
98,DeAndre Jordan,2012,C,23,LAC,78,84,155,80
99,Iman Shumpert,2012,PG,21,NYK,76,88,155,80
100,Wesley Matthews,2012,SG,25,POR,80,81,155,80
101,Delonte West,2012,PG,28,DAL,78,84,155,80
102,Jared Dudley,2012,SG,26,PHO,81,79,155,80
103,Anderson Varejão,2012,C,29,CLE,79,81,154,79
104,Rodney Stuckey,2012,SG,25,DET,83,76,154,79
105,Andrea Bargnani,2012,C,26,TOR,83,76,154,79
106,Devin Harris,2012,PG,28,UTA,81,78,154,79
107,Jarrett Jack,2012,PG,28,NOH,83,76,154,79
108,Marcus Thornton,2012,SG,24,SAC,83,75,154,79
109,Kevin Martin,2012,SG,28,HOU,83,75,154,79
110,DeJuan Blair,2012,PF,22,SAS,79,81,154,79
111,Chandler Parsons,2012,SF,23,HOU,78,83,154,79
112,Tyreke Evans,2012,SG,22,SAC,81,78,154,79
113,Vince Carter,2012,SG,35,DAL,78,83,154,79
114,Carlos Delfino,2012,SF,29,MIL,77,84,154,79
115,Amir Johnson,2012,PF,24,TOR,77,83,153,79
116,Darren Collison,2012,PG,24,IND,79,79,153,79
117,Courtney Lee,2012,SG,26,HOU,78,81,153,79
118,Dante Cunningham,2012,PF,24,MEM,77,83,153,79
119,Brandon Rush,2012,SF,26,GSW,80,78,153,79
120,Jerryd Bayless,2012,PG,23,TOR,81,76,153,79
121,Isaiah Thomas,2012,PG,22,SAC,83,74,153,79
122,Evan Turner,2012,SF,23,PHI,76,85,153,79
123,Nate Robinson,2012,PG,27,GSW,81,76,153,79
124,Luke Ridnour,2012,SG,30,MIN,79,79,153,79
125,Luis Scola,2012,PF,31,HOU,80,78,153,79
126,Antawn Jamison,2012,PF,35,CLE,81,76,153,79
127,Andre Miller,2012,SG,35,DEN,80,78,153,79
128,Mike Dunleavy,2012,SF,31,MIL,81,76,153,79
129,Jason Richardson,2012,SG,31,ORL,78,81,153,79
130,C.J. Watson,2012,PG,27,CHI,78,81,153,79
131,J.J. Redick,2012,SG,27,ORL,81,76,153,79
132,Zach Randolph,2012,PF,30,MEM,79,79,153,79
133,Steve Novak,2012,PF,28,NYK,81,76,153,79
134,Ed Davis,2012,PF,22,TOR,76,84,153,79
135,DeMar DeRozan,2012,SG,22,TOR,79,78,152,78
136,Ramon Sessions,2012,PG,25,LAL,81,75,152,78
137,John Lucas III,2012,PG,29,CHI,79,78,152,78
138,Larry Sanders,2012,PF,23,MIL,72,88,152,78
139,Jamal Crawford,2012,PG,31,POR,80,76,152,78
140,Trevor Booker,2012,PF,24,WAS,77,81,152,78
141,Mo Williams,2012,SG,29,LAC,80,76,152,78
142,Metta World Peace,2012,SF,32,LAL,76,83,152,78
143,Dorell Wright,2012,SF,26,GSW,79,78,152,78
144,Shane Battier,2012,SF,33,MIA,74,85,152,78
145,Jameer Nelson,2012,PG,29,ORL,80,76,152,78
146,Raymond Felton,2012,PG,27,POR,79,78,152,78
147,Arron Afflalo,2012,SG,26,DEN,81,75,152,78
148,Gerald Green,2012,SF,26,NJN,79,78,152,78
149,Corey Brewer,2012,SF,25,DEN,77,81,152,78
150,Jason Thompson,2012,PF,25,SAC,79,78,152,78
151,Tyler Hansbrough,2012,PF,26,IND,78,80,152,78
152,Hedo Türkoğlu,2012,SF,32,ORL,78,80,152,78
153,Sundiata Gaines,2012,SG,25,NJN,77,81,152,78
154,Thabo Sefolosha,2012,SG,27,OKC,74,83,151,78
155,Randy Foye,2012,SG,28,LAC,79,76,151,78
156,Carl Landry,2012,PF,28,NOH,80,75,151,78
157,Jordan Crawford,2012,SG,23,WAS,80,75,151,78
158,Avery Bradley,2012,PG,21,BOS,76,81,151,78
159,Kemba Walker,2012,PG,21,CHA,79,76,151,78
160,Jodie Meeks,2012,SG,24,PHI,77,80,151,78
161,Caron Butler,2012,SF,31,LAC,78,78,151,78
162,Anthony Randolph,2012,PF,22,MIN,77,80,151,78
163,Greivis Vásquez,2012,PG,25,NOH,78,78,151,78
164,Gary Neal,2012,SG,27,SAS,79,76,151,78
165,Alonzo Gee,2012,SG,24,CLE,77,80,151,78
166,Leandro Barbosa,2012,SG,29,IND,78,78,151,78
167,Ivan Johnson,2012,PF,27,ATL,74,83,151,78
168,Chase Budinger,2012,SF,23,HOU,79,76,151,78
169,Chauncey Billups,2012,SG,35,LAC,81,73,151,78
170,Ben Wallace*,2012,C,37,DET,72,86,151,78
171,Grant Hill*,2012,SF,39,PHO,77,80,151,78
172,Jason Smith,2012,PF,25,NOH,78,79,151,78
173,Matt Bonner,2012,PF,31,SAS,78,78,151,78
174,Ian Mahinmi,2012,C,25,DAL,74,81,150,77
175,Stephen Jackson,2012,SF,33,SAS,74,81,150,77
176,Nikola Vučević,2012,C,21,PHI,74,81,150,77
177,Marco Belinelli,2012,SG,25,NOH,78,76,150,77
178,Dominic McGuire,2012,PF,26,GSW,74,81,150,77
179,Josh Harrellson,2012,PF,22,NYK,76,80,150,77
180,Brian Scalabrine,2012,PF,33,CHI,74,81,150,77
181,Markieff Morris,2012,PF,22,PHO,74,81,150,77
182,Nick Collison,2012,PF,31,OKC,76,80,150,77
183,Luc Mbah a Moute,2012,PF,25,MIL,76,80,150,77
184,Tayshaun Prince,2012,SF,31,DET,79,75,150,77
185,Kevin Séraphin,2012,C,22,WAS,77,79,150,77
186,Gerald Henderson,2012,SG,24,CHA,79,75,150,77
187,Julyan Stone,2012,SG,23,DEN,74,81,150,77
188,Jordan Farmar,2012,PG,25,NJN,80,73,150,77
189,J.J. Barea,2012,PG,27,MIN,80,73,150,77
190,Shannon Brown,2012,SG,26,PHO,78,76,150,77
191,Jonas Jerebko,2012,PF,24,DET,77,79,150,77
192,Ish Smith,2012,PG,23,ORL,74,81,150,77
193,Ekpe Udoh,2012,C,24,MIL,73,84,150,77
194,Francisco García,2012,SF,30,SAC,74,80,149,76
195,Tracy McGrady*,2012,SF,32,ATL,76,79,149,76
196,Earl Watson,2012,PG,32,UTA,73,83,149,76
197,MarShon Brooks,2012,SG,23,NJN,78,75,149,76
198,Ben Gordon,2012,SG,28,DET,78,75,149,76
199,Sebastian Telfair,2012,PG,26,PHO,76,79,149,76
200,Kirk Hinrich,2012,SG,31,ATL,74,80,149,76
201,Derrick Brown,2012,SF,24,CHA,78,75,149,76
202,Nick Young,2012,SG,26,LAC,79,74,149,76
203,Jannero Pargo,2012,PG,32,ATL,77,76,149,76
204,Kenyon Martin,2012,PF,34,LAC,72,84,149,76
205,Richard Jefferson,2012,SF,31,GSW,77,78,149,76
206,Jared Jeffries,2012,PF,30,NYK,73,83,149,76
207,Rudy Fernández,2012,SG,26,DEN,77,78,149,76
208,Al-Farouq Aminu,2012,SF,21,NOH,73,83,149,76
209,Derrick Williams,2012,PF,20,MIN,77,78,149,76
210,Klay Thompson,2012,SG,21,GSW,79,74,149,76
211,Glen Davis,2012,PF,26,ORL,76,79,149,76
212,Linas Kleiza,2012,SF,27,TOR,77,76,149,76
213,Brandon Knight,2012,PG,20,DET,78,75,149,76
214,J.J. Hickson,2012,PF,23,POR,77,76,149,76
215,Willie Green,2012,SG,30,ATL,77,76,149,76
216,Hamed Haddadi,2012,C,26,MEM,73,81,149,76
217,Michael Beasley,2012,SF,23,MIN,77,76,149,76
218,Vladimir Radmanović,2012,SF,31,ATL,74,79,148,76
219,Marreese Speights,2012,PF,24,MEM,76,78,148,76
220,Boris Diaw,2012,PF,29,SAS,76,78,148,76
221,Chris Singleton,2012,SF,22,WAS,72,83,148,76
222,Mickaël Piétrus,2012,SG,29,BOS,73,80,148,76
223,Jason Maxiell,2012,PF,28,DET,74,79,148,76
224,Jordan Hill,2012,C,24,LAL,74,79,148,76
225,Baron Davis,2012,PG,32,NYK,74,79,148,76
226,Martell Webster,2012,SF,25,MIN,74,79,148,76
227,Jan Veselý,2012,PF,21,WAS,73,80,148,76
228,Eric Bledsoe,2012,PG,22,LAC,72,83,148,76
229,Richard Hamilton,2012,SG,33,CHI,77,75,148,76
230,Beno Udrih,2012,SG,29,MIL,77,75,148,76
231,Mike Miller,2012,SG,31,MIA,76,78,148,76
232,C.J. Miles,2012,SG,24,UTA,76,78,148,76
233,Henry Walker,2012,SG,24,NYK,73,79,147,75
234,Elliot Williams,2012,SG,22,POR,77,74,147,75
235,D.J. Augustin,2012,PG,24,CHA,79,70,147,75
236,Terrence Williams,2012,SG,24,SAC,76,76,147,75
237,Craig Smith,2012,PF,28,POR,74,78,147,75
238,Quentin Richardson,2012,SF,31,ORL,72,80,147,75
239,Shaun Livingston,2012,SG,26,MIL,74,78,147,75
240,Anthony Parker,2012,SF,36,CLE,76,76,147,75
241,Eduardo Nájera,2012,PF,35,CHA,71,83,147,75
242,Josh Childress,2012,SF,28,PHO,74,78,147,75
243,Corey Maggette,2012,SF,32,CHA,78,73,147,75
244,Jon Leuer,2012,PF,22,MIL,76,76,147,75
245,Josh McRoberts,2012,PF,24,LAL,73,79,147,75
246,Tobias Harris,2012,SF,19,MIL,76,75,147,75
247,James Jones,2012,SG,31,MIA,74,78,147,75
248,Dominique Jones,2012,SG,23,DAL,73,79,147,75
249,Anthony Morrow,2012,SG,26,NJN,78,73,147,75
250,Alec Burks,2012,SG,20,UTA,77,74,147,75
251,Troy Murphy,2012,PF,31,LAL,73,79,147,75
252,Wesley Johnson,2012,SF,24,MIN,72,80,147,75
253,Chris Duhon,2012,PG,29,ORL,73,79,147,75
254,Omri Casspi,2012,SF,23,CLE,76,76,147,75
255,Lamar Odom,2012,SF,32,DAL,73,79,147,75
256,Gary Forbes,2012,SG,26,TOR,76,76,147,75
257,Dahntay Jones,2012,SF,31,IND,74,76,146,75
258,Jimmy Butler,2012,SG,22,CHI,73,78,146,75
259,Mike Bibby,2012,PG,33,NYK,72,79,146,75
260,Josh Howard,2012,SF,31,UTA,74,76,146,75
261,Derek Fisher,2012,PG,37,OKC,72,79,146,75
262,Marquis Daniels,2012,SG,31,BOS,71,81,146,75
263,Daequan Cook,2012,SG,24,OKC,74,76,146,75
264,Daniel Gibson,2012,SG,25,CLE,74,76,146,75
265,Steve Blake,2012,PG,31,LAL,73,78,146,75
266,Ronnie Price,2012,PG,28,PHO,71,81,146,75
267,Patrick Patterson,2012,PF,22,HOU,74,76,146,75
268,Nazr Mohammed,2012,C,34,OKC,72,79,146,75
269,Sam Young,2012,SF,26,PHI,72,79,146,75
270,Sasha Pavlović,2012,SF,28,BOS,70,83,146,75
271,Jordan Hamilton,2012,SF,21,DEN,76,74,146,75
272,Quincy Pondexter,2012,SF,23,MEM,73,78,146,75
273,Byron Mullens,2012,C,22,CHA,76,74,146,75
274,A.J. Price,2012,PG,25,IND,74,76,146,75
275,Andray Blatche,2012,PF,25,WAS,73,76,145,74
276,Tyrus Thomas,2012,PF,25,CHA,71,80,145,74
277,Lance Stephenson,2012,SG,21,IND,71,79,145,74
278,Tristan Thompson,2012,PF,20,CLE,74,75,145,74
279,Manny Harris,2012,SG,22,CLE,74,75,145,74
280,Xavier Henry,2012,SG,20,NOH,72,78,145,74
281,Enes Freedom,2012,C,19,UTA,74,75,145,74
282,Chuck Hayes,2012,C,28,SAC,72,78,145,74
283,Donté Greene,2012,PF,23,SAC,74,75,145,74
284,Von Wafer,2012,SG,26,ORL,74,74,145,74
285,D.J. White,2012,PF,25,CHA,74,74,145,74
286,Jerry Stackhouse,2012,SF,37,ATL,73,76,145,74
287,Hakim Warrick,2012,PF,29,PHO,76,73,145,74
288,Michael Redd,2012,SG,32,PHO,77,71,145,74
289,E'Twaun Moore,2012,PG,22,BOS,72,78,145,74
290,Roger Mason,2012,SG,31,WAS,76,73,145,74
291,Shelvin Mack,2012,PG,21,WAS,74,75,145,74
292,Reggie Williams,2012,SF,25,CHA,76,73,145,74
293,Jamaal Tinsley,2012,PG,33,UTA,74,74,145,74
294,Charles Jenkins,2012,PG,22,GSW,74,74,145,74
295,Wayne Ellington,2012,SG,24,MIN,73,76,145,74
296,Will Bynum,2012,PG,29,DET,72,76,144,73
297,Damien Wilkins,2012,SF,32,DET,71,78,144,73
298,Norris Cole,2012,PG,23,MIA,72,76,144,73
299,Anthony Tolliver,2012,SF,26,MIN,72,76,144,73
300,Toney Douglas,2012,PG,25,NYK,72,76,144,73
301,Anthony Carter,2012,PG,36,TOR,71,78,144,73
302,Austin Daye,2012,SF,23,DET,71,78,144,73
303,DeMarre Carroll,2012,SF-PF,25,UTA,73,75,144,73
304,Travis Outlaw,2012,SF,27,SAC,72,76,144,73
305,Johan Petro,2012,C,26,NJN,72,76,144,73
306,Luke Babbitt,2012,SF,22,POR,74,73,144,73
307,Rashard Lewis,2012,SF,32,WAS,73,75,144,73
308,Reggie Jackson,2012,PG,21,OKC,72,76,144,73
309,John Salmons,2012,SF,32,SAC,73,75,144,73
310,Luke Harangody,2012,PF,24,CLE,73,73,143,73
311,Bobby Simmons,2012,SF,31,LAC,71,76,143,73
312,Yi Jianlian,2012,PF,24,DAL,71,76,143,73
313,Royal Ivey,2012,SG,30,OKC,70,78,143,73
314,Maurice Evans,2012,SF,33,WAS,72,75,143,73
315,Raja Bell,2012,SG,35,UTA,73,74,143,73
316,Jimmer Fredette,2012,PG,22,SAC,76,70,143,73
317,Tony Battie,2012,C,35,PHI,70,79,143,73
318,Keyon Dooling,2012,SG,31,BOS,71,75,142,72
319,Nolan Smith,2012,PG,23,POR,72,74,142,72
320,Donald Sloan,2012,PG,24,CLE,73,71,142,72
321,Walker Russell,2012,PG,29,DET,71,75,142,72
322,Lance Thomas,2012,PF,23,NOH,72,74,142,72
323,Devin Ebanks,2012,SG,22,LAL,71,75,142,72
324,Terrel Harris,2012,SG,24,MIA,71,75,142,72
325,Rasual Butler,2012,SF,32,TOR,70,75,141,72
326,Jonny Flynn,2012,PG,22,POR,74,69,141,72
327,James Anderson,2012,SG,22,SAS,72,73,141,72
328,Jeremy Tyler,2012,C,20,GSW,71,74,141,72
329,Trey Thompkins,2012,C,21,LAC,72,71,141,72
330,Jason Kapono,2012,SG,30,LAL,70,74,140,71
331,DeShawn Stevenson,2012,SF,30,NJN,70,74,140,71
332,Ryan Gomes,2012,SF,29,LAC,69,75,140,71
333,Andrew Goudelock,2012,SG,23,LAL,72,70,140,71
334,Cory Joseph,2012,PG,20,SAS,70,74,140,71
335,Jeremy Pargo,2012,PG,25,MEM,69,74,139,70
336,Brian Cook,2012,PF,31,WAS,69,74,139,70
337,Shawne Williams,2012,SF,25,NJN,70,73,139,70
338,Brian Cardinal,2012,SF,34,DAL,67,76,139,70
339,Josh Selby,2012,PG,20,MEM,69,73,138,70
340,Matt Carroll,2012,SG,31,CHA,69,73,138,70
341,Jon Brockman,2012,PF,24,MIL,70,71,138,70
342,Lazar Hayward,2012,SF,25,OKC,67,71,136,69
343,Cory Higgins,2012,PG,22,CHA,69,68,135,68
