,PlayerName,Season,Position,Age,Team,OffensiveRating,DefensiveRating,RatingSum,scaledRatingSum
278,Earl Watson,2013,PG,33,UTA,74,78,148,76
279,Mike James,2013,PG,37,DAL,77,74,148,76
280,Landry Fields,2013,SF,24,TOR,76,77,148,76
281,Meyers Leonard,2013,C,20,POR,77,74,148,76
282,Rashard Lewis,2013,PF,33,MIA,77,74,148,76
283,Stephen Jackson,2013,SF,34,SAS,74,78,148,76
284,Roger Mason,2013,SG,32,NOH,77,74,148,76
285,Jordan Hill,2013,PF,25,LAL,78,73,148,76
286,Terrence Williams,2013,SF,25,BOS,77,74,148,76
287,Nazr Mohammed,2013,C,35,CHI,73,79,148,76
288,Daniel Gibson,2013,PG,26,CLE,76,74,147,75
289,Jan Veselý,2013,PF,22,WAS,73,78,147,75
290,Royal Ivey,2013,SG,31,PHI,74,77,147,75
291,Jimmer Fredette,2013,SG,23,SAC,79,69,147,75
292,Mirza Teletović,2013,PF,27,BRK,77,73,147,75
293,Richard Hamilton,2013,SG,34,CHI,77,73,147,75
294,DeShawn Stevenson,2013,SG,31,ATL,76,75,147,75
295,John Salmons,2013,SF,33,SAC,78,71,147,75
296,John Jenkins,2013,SG,21,ATL,78,71,147,75
297,Michael Beasley,2013,SF,24,PHO,77,73,147,75
298,Anthony Morrow,2013,SG,27,DAL,76,74,147,75
299,Sasha Pavlović,2013,SG,29,POR,72,79,147,75
300,Luc Mbah a Moute,2013,SF,26,MIL,74,77,147,75
301,Kent Bazemore,2013,SG,23,GSW,74,77,147,75
302,Vladimir Radmanović,2013,PF,32,CHI,72,79,147,75
303,Jeff Adrien,2013,PF,26,CHA,76,74,147,75
304,Cartier Martin,2013,SF,28,WAS,76,75,147,75
305,John Lucas III,2013,PG,30,TOR,78,71,147,75
306,Rodrigue Beaubois,2013,PG,24,DAL,76,74,147,75
307,Thomas Robinson,2013,PF,21,HOU,76,74,147,75
308,Aaron Brooks,2013,PG,28,HOU,78,71,147,75
309,Chuck Hayes,2013,C,29,SAC,76,75,147,75
310,Ben Gordon,2013,SG,29,CHA,79,67,146,75
311,Ben Hansbrough,2013,PG,25,IND,73,77,146,75
312,Reggie Williams,2013,SF,26,CHA,77,71,146,75
313,Norris Cole,2013,PG,24,MIA,74,75,146,75
314,Chris Duhon,2013,PG,30,LAL,76,73,146,75
315,Luke Babbitt,2013,PF,23,POR,76,73,146,75
316,Sam Young,2013,SG,27,IND,73,77,146,75
317,Wesley Johnson,2013,SF,25,PHO,77,71,146,75
318,Darius Miller,2013,SF,22,NOH,73,77,146,75
319,Mike Scott,2013,PF,24,ATL,78,69,146,75
320,Dominique Jones,2013,PG,24,DAL,77,71,146,75
321,Jeff Taylor,2013,SF,23,CHA,77,71,146,75
322,Johan Petro,2013,C,27,ATL,74,75,146,75
323,Ronnie Price,2013,PG,29,POR,73,77,146,75
324,Ish Smith,2013,PG,24,MIL,74,75,146,75
325,Kim English,2013,SG,24,DET,74,74,145,74
326,Jon Leuer,2013,PF-C,23,MEM,74,73,145,74
327,Hakim Warrick,2013,PF,30,CHA,76,71,145,74
328,Victor Claver,2013,SF,24,POR,73,75,145,74
329,Will Barton,2013,SG,22,POR,74,74,145,74
330,DeQuan Jones,2013,SF,22,ORL,74,74,145,74
331,DeSagana Diop,2013,C,31,CHA,72,77,145,74
332,Tyrus Thomas,2013,PF,26,CHA,74,74,145,74
333,James White,2013,SF,30,NYK,74,74,145,74
334,Derek Fisher,2013,SG-PG,38,OKC,74,74,145,74
335,Darius Morris,2013,PG,22,LAL,74,73,145,74
336,Donatas Motiejūnas,2013,PF,22,HOU,77,70,145,74
337,Timofey Mozgov,2013,C,26,DEN,74,73,145,74
338,Anthony Tolliver,2013,SF,27,ATL,74,74,145,74
339,Tony Wroten,2013,SG,19,MEM,74,74,145,74
340,Jeremy Pargo,2013,PG-SG,26,PHI,77,70,145,74
341,Jannero Pargo,2013,PG,33,CHA,77,70,145,74
342,Travis Outlaw,2013,SF,28,SAC,77,70,145,74
343,Keith Bogans,2013,SG,32,BRK,74,74,145,74
344,Eric Maynor,2013,PG-SG,25,POR,77,69,144,73
345,Austin Rivers,2013,SG,20,NOH,74,71,144,73
346,James Jones,2013,SF,32,MIA,74,71,144,73
347,Donald Sloan,2013,SG-PG,25,NOH,76,70,144,73
348,Marquis Teague,2013,PG,19,CHI,73,74,144,73
349,Jerry Stackhouse,2013,SF,38,BRK,76,70,144,73
350,Charles Jenkins,2013,SG-PG,23,PHI,73,74,144,73
351,Dahntay Jones,2013,SF,32,ATL,73,73,143,73
352,Brendan Haywood,2013,C,33,CHA,73,73,143,73
353,Xavier Henry,2013,SF,21,NOH,73,71,143,73
354,Grant Hill*,2013,SF,40,LAC,72,74,143,73
355,Tyshawn Taylor,2013,PG,22,BRK,72,74,143,73
356,Daequan Cook,2013,SG,25,CHI,73,71,143,73
357,Kendall Marshall,2013,PG,21,PHO,74,70,143,73
358,Linas Kleiza,2013,SF,28,TOR,76,69,143,73
359,Doron Lamb,2013,SG,21,ORL,72,70,141,72
360,Jared Jeffries,2013,PF,31,POR,71,73,141,72
361,Nolan Smith,2013,PG,24,POR,73,69,141,72
362,Perry Jones,2013,SF,21,OKC,72,71,141,72
363,Jeremy Lamb,2013,SF,20,OKC,74,67,141,72
364,Maalik Wayns,2013,PG,21,LAC,72,67,139,70
365,Terrel Harris,2013,SG,25,NOH,67,70,136,69
